"id","journal","publication_date","article_type","financial_disclosure"
"10.1371/journal.pone.0033149","PLoS ONE","2012-03-12","Research Article","This work was supported by the Israel Science Foundation, a fellowship from the Center for Complexity Sciences, the Human Frontiers Science Program, the Zlotowski Center for Neuroscience (RS), and the Minerva Foundation, the Horowitz Center for Complexity Science, the Clore Center for Biological Physics, and the Peter and Patricia Gruber Foundation (ES). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0033291","PLoS ONE","2012-03-12","Research Article","This work was supported by a grant from under The Program Strategic Scholarships for Frontier Research Network for the Ph.D. Program Thai Doctoral degree from the Office of the Higher Education Commission, Thailand (63/2551 to T.P. and 94/2550 to B.N.), The Royal Golden Jubilee Ph.D. Program (PHD/0041/2549 to P.S.), the National Research University of Thailand's Office of the Higher Education Commission of financial support (SCI540527b to W.W.). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0033136","PLoS ONE","2012-03-16","Research Article","This work was supported by International Human Frontier Science Program Organization (HFSPO); Israel Science Foundation (grant number 1530/08); a European Union Marie Curie International Reintegration Grant (MIRG-CT-2007-205357); and by the generous support from the Edmond and Lily Safra Center for Brain Sciences (to AA). ESA is further supported by the Hebrew University Hoffman Leadership and Responsibility Fellowship Program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0033332","PLoS ONE","2012-03-27","Research Article","This work was supported by a National Institutes of Health grant to LL (R01-NS050835). BT was a Damon Runyon Fellow and was supported by the Damon Runyon Cancer Research Foundation Grant DRG-1819-04. KM was supported by the Japan Society for the Promotion of Science program for Research Abroad and Human Frontier Science Program Organization (LT00300/2007-L). SH was supported by postdoctoral fellowships from the European Molecular Biology Organization (ALTF 851-2005), Human Frontier Science Program Organization (LT00805/2006-L), and Swiss National Science Foundation (PA00P3_124160 and PA00P3_136482). HZ is a Pew Scholar in Biomedical Sciences, supported by The Pew Charitable Trusts. LL is an investigator of the Howard Hughes Medical Institute. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034047","PLoS ONE","2012-03-30","Research Article","Funding by the National Center for Competence in Research “Neural Plasticity and Repair”, the University of Zürich, the Swiss Federal Institute of Technology, The Human Frontier Science Program, The Swiss National Foundation, Slack-Gyr Foundation, and Bitterlin Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034397","PLoS ONE","2012-04-10","Research Article","This study was supported by the Ministry of National Development, Agri-Food and Veterinary Authority of Singapore, and internal research funds from Temasek Life Sciences Laboratory. KRS was supported by a Human Frontiers in Science Program post doctoral fellowship and the Max Planck Society during the course of this work. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034617","PLoS ONE","2012-04-10","Research Article","WEGM is a holder of an ERC Advanced Investigator Grant (no 268476 BIOSILICA). This work was supported by grants from the German Bundesministerium für Bildung und Forschung (project “Center of Excellence BIOTECmarin”), the European Commission (seventh framework “The people programme”; Industry-Academia Partnerships and Pathways; Grant No. 286059), the International Human Frontier Science Program, the European Commission (project no. 031541 - BIO-LITHO), the Public Welfare Project of Ministry of Land and Resources of the People's Republic of China (Grant No. 201011005-06) and the International S & T Cooperation Program of China (Grant No. 2008DFA00980). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034929","PLoS ONE","2012-04-13","Research Article","This work was supported by grants from the 21C Frontier Functional Proteomics Project (FPR08K1301-02210); National Research Foundation (2009-0081673); World Class University-Neurocytomics; KNIH ROAD R&D Program Project (2009-0443); and supported in part by the Basic Research Program (2008-05943). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0033094","PLoS ONE","2012-04-16","Research Article","This work was supported by National Institutes of Health/National Institute of Neurological Disorders and Stroke R01NS060897, a Human Frontier Science Program Postdoctoral Fellowship, and a Regina Casper Stanford Graduate Fellowship. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pgen.1002662","PLoS Genetics","2012-04-19","Research Article","This work was funded in part by grants from the Guggenheim Foundation, the University of South Florida, the Human Frontiers Science Program, and the National Science Foundation Plant Genome Research Program and the Population and Evolutionary Processes Program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0035659","PLoS ONE","2012-04-26","Research Article","This study was supported by a grant from the Spanish Ministerio de Ciencia e Inovación (BFU2009-12022) and a grant of the Research Frontiers Program (10/RFP/GEN2685) from Science Foundation Ireland. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0035787","PLoS ONE","2012-04-27","Research Article","This study was funded by grants awarded to BWB by the Mucopolysaccharidosis Society (United Kingdom), the Lady Shauna Gosling Trust and supported by the National Institute of Health Research Manchester Biomedical Research Centre. RJH and CLRM would like to acknowledge funding from The Human Frontier Science Program and The Medical Research Council. The Bioimaging Facility microscopes used in this study were purchased with grants from Biotechnology and Biological Sciences Research Council, Wellcome and the University of Manchester Strategic Fund. The funders had no role in the study design, data collection and analysis, decision to publish or in preparation of the manuscript."
"10.1371/journal.pone.0035912","PLoS ONE","2012-04-27","Research Article","This study was funded by the European Research Council, the Swedish Foundation for Strategic Research, Söderbergska Stiftelsen, James S. McDonnell Foundation, and the Human Frontier Science Program. VIP is supported by the graduate school of the Stockholm Brain Institute. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0036896","PLoS ONE","2012-05-15","Research Article","This research was supported by VU University Universitair Stimuleringsfonds (VU-USF 96/22), Human Frontiers of Science Program (RG0154/1998-B), Netherlands Organization for Scientific Research (NWO/SPI 56-464-14192 to D.B., NWO/MagW VENI-451-08-026 to D.S.). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0037306","PLoS ONE","2012-05-18","Research Article","This study was supported by grants Consejo Nacional de Investigaciones Científicas y Técnicas, Foundation Instituto de Neurología Cognitiva and Human Frontiers Program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0037445","PLoS ONE","2012-05-18","Research Article","The authors acknowledge financial support from the Slovak Grant Agency for Science grant no. 1/0566/09 (to AT and PP), the Ministry of Education of the Czech Republic grant no. MSM6198959212, and Human Frontier Science Program Award no. RGY69/07 (to TG). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pbio.1001329","PLoS Biology","2012-05-22","Research Article","The Robotic set-up was purchased through the generous support of the Israeli Science Foundation (ISF) Legacy Heritage fund (grant # 1995/08), a career development award from the Human Frontiers Science Program (HFSP) (CDA0006/2008-C), and a generous donation by Mr. James Nathan, Beverly Hills, California, US and the Estate of Lela London. YH was supported by the above grant from the ISF. YE is supported in part by a WIS Deans' grant. YE and MS are supported by an ERC StG (grant # 260395). HJS and SM were supported by the UK Medical Research Council (MRC file reference number U105178783). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
