"id","journal","publication_date","article_type","financial_disclosure"
"10.1371/journal.pgen.1000976","PLoS Genetics","2010-06-03","Research Article","JN, AR, and M-RT have received support from EVO, from a grant from the special governmental subsidy for health sciences research (Helsinki University Central Hospital), and from the Finnish heart Association. KHP was supported by Helsinki University Central Hospital Grants, Yrjö Jahnsson, the Jalmari and Rauha Ahokas Foundation, the Biomedicum Helsinki Foundation, and Novo Nordisk Foundations. JK and LP were supported by by the Academy of Finland Center of Excellence in Complex Disease Genetics. VS was supported by the Finnish Academy (grant number 129494), Finnish Foundation for Cardiovascular Research, and Sigrid Juselius Foundation. This research was supported through funds from The European Community's Seventh Framework Programme (FP7/2007-2013), ENGAGE Consortium, grant agreement HEALTH-F4-2007-201413. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. NFBC genotyping was supported on NHLBI grant 5R01HL087679-02 through the STAMPEED program. EUROSPAN (European Special Populations Research Network) was supported by European Commission FP6 STRP grant number 018947 (LSHG-CT-2006-01947). For the MICROS study in South Tyrol, we thank the primary care practitioners R. Stocker, S. Waldner, T. Pizzecco, J. Plangger, U. Marcadent and the personnel of the Hospital of Silandro (Department of Laboratory Medicine) for their participation and collaboration in the research project. In South Tyrol, the study was supported by the Ministry of Health of the Autonomous Province of Bolzano and the South Tyrolean Sparkasse Foundation. NTR/NESDA was supported by 'Genetic basis of anxiety and depression' program (NWO 904-61-090); Twin-family database for behavior genomics studies (NWO 480-04-004); Center for Medical Systems Biology (NWO Genomics); Spinozapremie (SPI 56-464-14192); Centre for Neurogenomics and Cognitive Research (CNCR-VU); Genome-wide analyses of European twin and population cohorts (EU/QLRT-2001-01254); Geestkracht program of ZonMW (10-000-1002); and matching funds from universities and mental health care institutes involved in NESDA (GGZ Buitenamstel-Geestgronden, Rivierduinen, University Medical Center Groningen, GGZ Lentis, GGZ Friesland, GGZ Drenthe). Major funding for this project is from the Genetic Association Information Network of the Foundation for the US National Institutes of Health, a public-private partnership between the NIH and Pfizer, Affymetrix and Abbott Laboratories. The MONICA/KORA Augsburg studies were financed by the Helmholtz Zentrum München, German Research Center for Environmental Health, Neuherberg, Germany and supported by grants from the German Federal Ministry of Education and Research (BMBF). Part of this work was financed by the German National Genome Research Network (NGFN) and by the 'Genomics of Lipid-associated Disorders - GOLD' of the 'Austrian Genome Research Programme GEN-AU'. The KORA research was supported within the Munich Center of Health Sciences (MC Health) as part of LMUinnovativ. We gratefully acknowledge the contribution of P. Lichtner, G. Eckstein and T. Strom and all other members of the Helmholtz Zentrum München genotyping staff in generating and analyzing the SNP dataset. We thank all members of field staffs who were involved in the planning and conduct of the MONICA/KORA Augsburg studies. Finally, we express our appreciation to all study participants. Genome-wide genotyping of the Rotterdam Study was supported by NWO (175.010.2005.011). The Vis study in the Croatian island of Vis was supported through the grants from the Medical Research Council UK to HC, AW and IR; and Ministry of Science, Education and Sport of the Republic of Croatia to IR (number 108-1080315-0302). The ERF study was supported by grants from The Netherlands Organisation for Scientific Research, Erasmus MC and the Centre for Medical Systems Biology (CMSB). We are grateful to all study participants and their relatives, general practitioners and neurologists for their contributions and to P. Veraart for her help in genealogy, J. Vergeer for the supervision of the laboratory work and P. Snijders for his help in data collection. The Northern Swedish Population Health Study was funded by the Swedish Medical Research Council and the European Commission through the EUROSPAN project. We are greatly indebted to the participants in the study. The ORCADES study was supported by the Scottish Executive Health Department, the Royal Society, and the Wellcome Trust Clinical Research Facility."
"10.1371/journal.pgen.1000947","PLoS Genetics","2010-05-13","Research Article","The Australian Twin Registry is supported by an Australian National Health and Medical Research Council (NHMRC) Enabling Grant (2004–2009). The Blue Mountains Eye Study has also been supported by NHMRC grants (974159, 211069, 457349), a Capacity Building grant (262120), and a Centre for Clinical Research Excellence grant (529923). We also thank the following organisations for their financial support: Clifford Craig Medical Research Trust, Ophthalmic Research Institute of Australia (ORIA), Glaucoma Australia, American Health Assistance Foundation (AHAF), Peggy and Leslie Cranbourne Foundation, Foundation for Children, NHMRC project grant (2005–2007), Jack Brockhoff Foundation, National Eye Institute (NEI) Project Grant (2007–2010). Genotyping for part of the Australian sample was funded by an NHMRC Medical Genomics Grant. Genotyping for the remainder was performed by the National Institutes of Health (NIH) and CIDR as part of an NIH/NEI grant 1RO1EY018246, and we are grateful to Dr Camilla Day and staff. Australian sample imputation analyses were carried out on the Genetic Cluster Computer which is financially supported by the Netherlands Scientific Organization (NWO 480-05-003). YL is supported by Australian NHMRC grant 496675. DAM is a recipient of the Pfizer Australia Senior Research Fellowship. SM is supported by an Australian NHMRC Career Development Award. The KCL authors acknowledge funding from the Wellcome Trust, the EU MyEuropia Marie Curie Research Training Network, Guide Dogs for the Blind Association the European Community's Seventh Framework Programme (FP7/2007-2013)/grant agreement HEALTH-F2-2008-201865-GEFOS and (FP7/2007-2013), ENGAGE project grant agreement HEALTH-F4-2007-201413 and the FP-5 GenomEUtwin Project (QLG2-CT-2002-01254). The study also receives support from the Dept of Health via the National Institute for Health Research (NIHR) comprehensive Biomedical Research Centre award to Guy's & St Thomas' NHS Foundation Trust in partnership with King's College London. TDS is an NIHR senior Investigator and CJH an NIHR Senior Research Fellow. The project also received support from a Biotechnology and Biological Sciences Research Council (BBSRC) project grant. (G20234). The authors acknowledge the funding and support of the NIH/NEI grant 1RO1EY018246, an NIH/Center for Inherited Diseases Research genotyping project grant (PI: Terri Young). Genotyping of the BMES and Adelaide cohorts was funded by the Ophthalmic Research Institute of Australia and NHMRC Project Grant #535044. DPD is supported by NHMRC Dora Lush Scholarship and KPB by NHRMC Peter Foherty Fellowship. JEC is an NHMRC Practioner Fellow. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pgen.1002390","PLoS Genetics","2011-12-15","Research Article","This work was supported by the Wellcome Trust (Grant numbers WT080368MA and WT089225/Z/09/Z to DJE), the BBSRC (Grant numbers BB/D013917/1 and BB/I006923/1 to DJE), the Breast Cancer Campaign (to DJE), the Center of Molecular Medicine Cologne (CMMC) to BW [D7], the Deutsche Forschungsgemeinschaft to BW [Wi 945/12-3], European Commission FP7 EURASNET (to JS), and the Slovenian Research Agency to TC (grant number Z7-3665). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0012384","PLoS ONE","2010-08-26","Research Article","This work was supported by FP7-People-ERG-2008-228583 and MNiSW/999/7.PR/UE/2009/7 (MC). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0011715","PLoS ONE","2010-07-22","Research Article","The research leading to presented results has received funding from the European Community's Seventh Framework Programme (FP7/2007-2013) under grant agreement n. 222887 - the PRIORITY project. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0016386","PLoS ONE","2011-01-31","Research Article","P. Álvarez-Loayza was supported by Rutgers University Fellowship, Pre-Dissertation Travel Grant, and the Francis J. Bossuyt Fellowship from the Organization for Tropical Studies, and Amazon Conservation Association (ACA). This research was also financially supported by the New Jersey Agricultural Experiment Station, the Danish Natural Science Research Council (grants 272-06-0476 and 272-07-0242) and the European Community FP7 programme PALMS project (grant agreement 212631). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0017259","PLoS ONE","2011-02-18","Research Article","The work of JPM was supported by the FIMM-HBGS graduate school and the Institute for Molecular Medicine Finland. This research was funded by the Academy of Finland (Centre of Excellence), as well as the Finnish Cancer Society and the Sigrid Juselius Foundation, EU Marie Curie project Canceromics, EU-FP7 Epitron and Genica projects. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0018319","PLoS ONE","2011-03-31","Research Article","This work was supported by grants from the Swedish Agency for Research and Development with Developing Countries, http://www.sida.se (Sida/SAREC SWE 1995-117), the European and Developing Countries Clinical Partnership's grant, http://www.edctp.org (EDCTP CG-TA 05 40204_003), as well as a grant within the BioMalPar European Network of Excellence, http://www.biomalpar.org (LSHP-CT-2004-503578) and from the European Community's Seventh Framework Programme, http://www.evimalar.org/ (FP7/2007-2013) under grant agreement N°242095. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0020913","PLoS ONE","2011-06-09","Research Article","Initial funding was provided by EC Grant FP6-012948-Netsensor. MI is funded by FP7 ERC 201249 ZINC-HUBS, Ministerio de Ciencia e Innovación Grant MICINN BFU2010-17953 and the MEC-EMBL agreement. FH was funded by a Juan de la Cierva Fellowship 2007-43-786. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0024055","PLoS ONE","2011-09-01","Research Article","The authors acknowledge the support of the European Commission project CONTACT (grant agreement NEST-5010) and SIEMPRE (grant agreement number FP7-IST- 250026). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
